Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedThirdCampaign,AcceptedFourthCampaign,AcceptedFifthCampaign,AcceptedFirstCampaign,AcceptedSecondCampaign,Complain,Z_CostContact,Z_Revenue,AcceptedLastCampaign,AcceptedCampaign,Age,Total_Spent,Children,living_with,family_size,is_parent,education2,customer_for
62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,0,72,708,1,single,2,1,grad,4163
42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,53,25,2,couple,4,1,undergrad,4409
86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,1,41,746,0,couple,2,0,postgrad,4248
41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,67,32,2,single,3,1,postgrad,4406
73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,0,73,1695,2,single,3,1,grad,3877
61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,0,48,1080,1,couple,3,1,grad,4428
38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,0,69,72,2,couple,4,1,grad,3852
18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,0,35,57,1,single,2,1,grad,3982
55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,0,51,660,1,couple,3,1,postgrad,3861
9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,1,51,103,1,couple,3,1,undergrad,4396
38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,0,40,153,1,couple,3,1,postgrad,4040
58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,1,68,1220,1,couple,3,1,grad,4408
52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,0,59,279,1,couple,3,1,grad,4443
64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,0,46,745,1,couple,3,1,grad,3939
54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,0,51,264,1,couple,3,1,postgrad,3881
83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,1,38,2157,0,couple,2,0,grad,3773
77520.0,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,1,65,1526,1,couple,3,1,grad,4066
41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,0,46,69,1,couple,3,1,grad,4207
80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,1,58,1597,0,couple,2,0,grad,4357
18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,0,32,64,1,single,2,1,undergrad,3792
35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,0,40,497,1,couple,3,1,grad,4354
60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,0,68,1067,1,single,2,1,grad,4166
22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,47,31,2,couple,4,1,grad,3813
44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,0,50,211,2,couple,4,1,grad,4058
55424.0,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,1,48,877,1,couple,3,1,postgrad,4342
17688.0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,0,45,11,1,couple,3,1,grad,4293
92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,1,41,2034,0,couple,2,0,postgrad,4185
90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,1,33,1991,0,single,1,0,grad,3958
82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,1,62,1686,0,single,1,0,postgrad,3849
38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,1,42,324,1,single,2,1,postgrad,3913
16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,1,45,69,1,single,2,1,grad,3833
42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,1,69,252,2,couple,4,1,grad,4369
23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0,59,54,1,single,2,1,undergrad,4299
74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,0,63,964,2,couple,4,1,grad,4239
71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,0,73,1327,1,couple,3,1,grad,4258
46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,60,68,2,couple,4,1,postgrad,3859
18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0,65,60,0,couple,2,0,grad,4309
37244.0,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,1,69,55,2,single,3,1,grad,4189
82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,1,58,1456,0,couple,2,0,grad,3870
75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,0,66,563,1,single,2,1,undergrad,4180
70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,0,70,1504,1,single,2,1,grad,4257
79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,0,57,564,2,single,3,1,grad,3827
77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,1,61,1125,0,couple,2,0,grad,3976
54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,1,65,358,1,couple,3,1,grad,3797
42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,53,42,1,couple,3,1,postgrad,3961
55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,1,60,184,1,couple,3,1,grad,3827
37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,0,41,460,1,couple,3,1,grad,4198
45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,1,79,145,0,single,1,0,postgrad,3793
70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,1,77,1376,0,couple,2,0,grad,4290
58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,0,55,792,1,single,2,1,postgrad,4286
81795.0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,0,72,1382,0,couple,2,0,grad,4372
28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,77,28,0,couple,2,0,undergrad,4347
66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,0,78,1033,0,couple,2,0,grad,4035
69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,0,55,882,1,single,2,1,grad,4157
80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,1,75,2231,0,couple,2,0,postgrad,4244
63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,1,63,1101,1,couple,3,1,postgrad,4382
44989.0,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,0,50,369,1,couple,3,1,grad,4416
31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,44,48,1,single,2,1,undergrad,3883
51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,1,75,467,1,single,2,1,postgrad,4263
30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,0,53,44,2,single,3,1,grad,4312
16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,0,45,38,2,single,3,1,undergrad,4230
41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,0,56,81,2,couple,4,1,grad,3996
39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,1,53,167,1,single,2,1,grad,4090
38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,0,69,45,2,couple,4,1,postgrad,3811
77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,0,52,664,1,couple,3,1,grad,4160
62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,0,60,622,1,couple,3,1,undergrad,4053
13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,45,48,1,single,2,1,undergrad,4237
59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,0,49,461,1,couple,3,1,grad,4010
72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,0,47,1073,1,couple,3,1,grad,4074
21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,0,38,55,1,couple,3,1,undergrad,4056
67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,0,68,976,1,couple,3,1,grad,4221
36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0,44,20,1,single,2,1,postgrad,3774
71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,0,42,1149,0,couple,2,0,grad,4178
28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,0,63,43,0,couple,2,0,undergrad,3775
47808.0,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,1,49,224,1,couple,3,1,grad,4013
25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,1,50,101,1,single,2,1,postgrad,4410
51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,0,78,209,0,couple,2,0,postgrad,4198
70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,0,39,968,0,single,1,0,grad,4393
85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,0,72,1165,0,couple,2,0,postgrad,4147
42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,57,24,1,couple,3,1,grad,3864
42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,1,69,252,2,couple,4,1,grad,4369
29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,0,39,165,1,single,2,1,grad,4430
28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,0,47,269,0,couple,2,0,postgrad,4385
39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,0,51,102,1,couple,3,1,postgrad,4088
65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,0,40,461,0,couple,2,0,undergrad,4093
20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,45,47,1,single,2,1,undergrad,4320
42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,0,48,144,2,single,3,1,postgrad,3893
64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,0,56,1338,0,couple,2,0,grad,4384
71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,0,65,917,1,couple,3,1,grad,3974
34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,1,53,318,2,couple,4,1,grad,4305
46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,0,57,253,2,single,3,1,grad,4364
49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,0,51,502,1,couple,3,1,grad,4407
36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,0,41,119,1,couple,3,1,grad,3963
60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,0,45,1250,2,couple,4,1,undergrad,4431
77298.0,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,0,45,969,1,couple,3,1,grad,4000
34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,0,74,76,2,couple,4,1,grad,4089
48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,0,61,62,2,single,3,1,postgrad,3839
82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,1,62,1382,0,couple,2,0,undergrad,4079
37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,0,48,84,1,single,2,1,grad,3903
34074.0,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,1,72,255,2,couple,4,1,grad,4112
28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0,64,43,2,couple,4,1,grad,4141
62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,0,69,398,1,single,2,1,grad,4030
36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,0,47,76,1,single,2,1,grad,3835
63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,1,60,902,2,couple,4,1,grad,3784
75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,0,43,823,1,couple,3,1,undergrad,3819
78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,0,48,1179,1,couple,3,1,grad,3763
75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,1,50,1921,1,couple,3,1,grad,4384
59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,0,73,185,2,couple,4,1,grad,4188
37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,1,58,433,2,single,3,1,grad,4227
44689.0,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,1,73,34,2,couple,4,1,grad,3931
53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,0,66,907,1,couple,3,1,grad,4147
7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,0,58,416,2,single,3,1,postgrad,3965
18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,0,60,44,2,single,3,1,grad,4151
90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,1,68,1588,0,couple,2,0,grad,3823
63159.0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,1,50,1797,0,single,1,0,postgrad,4362
37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,58,40,2,couple,4,1,grad,4394
46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,0,61,1143,1,single,2,1,postgrad,4351
79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,1,55,914,0,couple,2,0,grad,3762
63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,1,32,1502,0,couple,2,0,grad,4286
72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,0,70,1338,1,single,2,1,grad,4261
21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,0,41,27,1,couple,3,1,postgrad,4104
58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,1,42,763,1,couple,3,1,undergrad,4035
72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,1,73,1331,0,single,1,0,grad,4106
50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,0,68,525,2,couple,4,1,grad,4063
32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,63,9,2,couple,4,1,postgrad,3775
62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,1,62,953,1,couple,3,1,grad,3844
44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,53,68,2,single,3,1,grad,4022
33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,0,53,131,2,single,3,1,grad,4029
63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,0,56,882,1,couple,3,1,grad,4085
52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,0,46,1149,0,couple,2,0,undergrad,4424
25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0,55,37,1,couple,3,1,grad,4048
54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,0,59,388,1,single,2,1,postgrad,4069
78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1,38,1428,0,couple,2,0,grad,4260
80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,0,66,1633,0,couple,2,0,grad,4163
22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,1,49,173,1,couple,3,1,grad,4164
29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,0,37,99,1,single,2,1,grad,4025
44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,0,65,215,1,couple,3,1,grad,4232
54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,0,62,929,1,couple,3,1,postgrad,4258
48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,0,50,219,1,couple,3,1,grad,3862
54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,1,47,174,2,couple,4,1,grad,4052
41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,0,46,92,2,couple,4,1,grad,4327
80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,0,54,1052,0,couple,2,0,postgrad,4054
47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,1,67,275,1,couple,3,1,grad,4225
62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,0,69,587,1,couple,3,1,undergrad,4456
57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,1,70,1662,1,single,2,1,postgrad,4406
32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,0,42,159,1,couple,3,1,postgrad,4264
84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,1,71,1024,0,single,1,0,grad,4152
27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,56,35,1,single,2,1,grad,3828
68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,0,67,1042,0,couple,2,0,grad,4063
65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,0,59,395,2,couple,4,1,grad,3965
86836.0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,1,49,557,0,couple,2,0,postgrad,4416
4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,0,61,9,2,couple,4,1,postgrad,3767
30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0,34,69,0,couple,2,0,grad,4117
57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,0,58,486,1,couple,3,1,postgrad,3930
25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,36,34,1,single,2,1,grad,3908
83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,1,29,1365,0,single,1,0,undergrad,4410
22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,49,13,1,couple,3,1,grad,4167
72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,0,46,1401,0,couple,2,0,postgrad,4369
64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,1,63,1574,0,couple,2,0,grad,4295
82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,1,40,1323,0,single,1,0,postgrad,4053
74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,1,53,1217,1,single,2,1,grad,4082
58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,0,73,103,3,single,4,1,grad,4350
21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,0,48,84,0,couple,2,0,grad,4121
70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,0,52,1536,0,couple,2,0,postgrad,4280
54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,0,39,581,1,couple,3,1,grad,4410
69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,0,58,928,1,couple,3,1,postgrad,4360
11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,49,14,0,single,1,0,undergrad,3957
61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,0,45,424,1,single,2,1,grad,4087
70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,0,53,960,1,couple,3,1,grad,4019
69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1,42,1555,0,couple,2,0,grad,4358
60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,1,51,656,2,single,3,1,grad,4391
32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,0,56,55,2,couple,4,1,grad,4057
34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,40,20,1,single,2,1,grad,3810
30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,0,53,367,1,couple,3,1,grad,4397
82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,1,47,2257,0,couple,2,0,undergrad,3872
26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,57,42,1,single,2,1,postgrad,3881
69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,0,60,1049,1,single,2,1,grad,4143
44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,52,48,2,single,3,1,grad,3835
60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,0,76,685,1,single,2,1,postgrad,4304
49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,0,72,39,1,single,2,1,grad,3832
23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,37,43,0,single,1,0,undergrad,3903
33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,1,65,835,0,single,1,0,grad,4443
72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,1,66,1515,0,couple,2,0,grad,3920
69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,0,73,1039,1,couple,3,1,postgrad,4256
70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,0,49,1596,1,single,2,1,grad,4110
70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,1,40,1828,0,couple,2,0,postgrad,4383
30396.0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1,55,34,1,couple,3,1,postgrad,3821
50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,0,56,149,1,single,2,1,postgrad,3833
62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,1,55,946,1,single,2,1,grad,4167
30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,0,39,28,0,single,1,0,postgrad,3802
52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,0,40,450,1,single,2,1,grad,4364
44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,0,67,46,2,couple,4,1,postgrad,3922
86979.0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,1,53,1702,0,single,1,0,postgrad,3995
76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,0,49,820,2,couple,4,1,grad,4054
42081.0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,1,42,382,1,couple,3,1,grad,4249
67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,0,36,2126,0,couple,2,0,postgrad,4428
88420.0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,1,35,2069,0,couple,2,0,grad,3819
31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,39,72,1,couple,3,1,grad,4279
61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,1,56,732,1,single,2,1,grad,3787
69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,0,50,801,0,single,1,0,grad,3795
